threshold,fpr,tpr
0.00467132,0.93916667,1.00000000
0.00463338,0.94000000,1.00000000
0.00462705,0.94083333,1.00000000
0.00461375,0.94166667,1.00000000
0.00460839,0.94250000,1.00000000
0.00457555,0.94333333,1.00000000
0.00457537,0.94416667,1.00000000
0.00457158,0.94500000,1.00000000
0.00457040,0.94583333,1.00000000
0.00456987,0.94666667,1.00000000
0.00456496,0.94750000,1.00000000
0.00448195,0.94833333,1.00000000
0.00447935,0.94916667,1.00000000
0.00439133,0.95000000,1.00000000
0.00438477,0.95083333,1.00000000
0.00438215,0.95166667,1.00000000
0.00438106,0.95250000,1.00000000
0.00428781,0.95333333,1.00000000
0.00425158,0.95416667,1.00000000
0.00419980,0.95500000,1.00000000
0.00417283,0.95583333,1.00000000
0.00416647,0.95666667,1.00000000
0.00412799,0.95750000,1.00000000
0.00412175,0.95833333,1.00000000
0.00411043,0.95916667,1.00000000
0.00409324,0.96000000,1.00000000
0.00404592,0.96083333,1.00000000
0.00403184,0.96166667,1.00000000
0.00402131,0.96250000,1.00000000
0.00400003,0.96333333,1.00000000
0.00396874,0.96416667,1.00000000
0.00394618,0.96500000,1.00000000
0.00394304,0.96583333,1.00000000
0.00390001,0.96666667,1.00000000
0.00385435,0.96750000,1.00000000
0.00385323,0.96833333,1.00000000
0.00384138,0.96916667,1.00000000
0.00370437,0.97000000,1.00000000
0.00370388,0.97083333,1.00000000
0.00367723,0.97166667,1.00000000
0.00366824,0.97250000,1.00000000
0.00364587,0.97333333,1.00000000
0.00363472,0.97416667,1.00000000
0.00361417,0.97500000,1.00000000
0.00357695,0.97583333,1.00000000
0.00356066,0.97666667,1.00000000
0.00353284,0.97750000,1.00000000
0.00349524,0.97833333,1.00000000
0.00347821,0.97916667,1.00000000
0.00345134,0.98000000,1.00000000
0.00341629,0.98083333,1.00000000
0.00341422,0.98166667,1.00000000
0.00339151,0.98250000,1.00000000
0.00335626,0.98333333,1.00000000
0.00332595,0.98416667,1.00000000
0.00328488,0.98500000,1.00000000
0.00324642,0.98583333,1.00000000
0.00321937,0.98666667,1.00000000
0.00319155,0.98750000,1.00000000
0.00318947,0.98833333,1.00000000
0.00316967,0.98916667,1.00000000
0.00309497,0.99000000,1.00000000
0.00307801,0.99083333,1.00000000
0.00304175,0.99166667,1.00000000
0.00301170,0.99250000,1.00000000
0.00296643,0.99333333,1.00000000
0.00291908,0.99416667,1.00000000
0.00290784,0.99500000,1.00000000
0.00286000,0.99583333,1.00000000
0.00284066,0.99666667,1.00000000
0.00282892,0.99750000,1.00000000
0.00282519,0.99833333,1.00000000
0.00278621,0.99916667,1.00000000
0.00278037,1.00000000,1.00000000
0.00277937,1.00000000,1.00000000
